2024/04/29 11:30,01F0017N,01F0005N,31,90,43
2024/04/29 11:30,01F0017N,01F0005N,32,86,21
2024/04/29 11:30,01F0017N,01F0005N,41,91,6
2024/04/29 11:30,01F0017N,01F0005N,42,82,1
2024/04/29 11:30,01F0017N,01F0005N,5,0,0
2024/04/29 11:30,01F0029N,01F0017N,31,90,62
2024/04/29 11:30,01F0029N,01F0017N,32,86,31
2024/04/29 11:30,01F0029N,01F0017N,41,90,7
2024/04/29 11:30,01F0029N,01F0017N,42,81,6
2024/04/29 11:30,01F0029N,01F0017N,5,86,3
2024/04/29 11:30,01F0005S,01F0017S,31,91,46
2024/04/29 11:30,01F0005S,01F0017S,32,86,16
2024/04/29 11:30,01F0005S,01F0017S,41,91,4
2024/04/29 11:30,01F0005S,01F0017S,42,86,1
2024/04/29 11:30,01F0005S,01F0017S,5,0,0
2024/04/29 11:30,01F0061N,01F0029N,31,90,82
2024/04/29 11:30,01F0061N,01F0029N,32,86,38
2024/04/29 11:30,01F0061N,01F0029N,41,93,7
2024/04/29 11:30,01F0061N,01F0029N,42,82,11
2024/04/29 11:30,01F0061N,01F0029N,5,0,0
2024/04/29 11:30,01F0017S,01F0029S,31,88,70
2024/04/29 11:30,01F0017S,01F0029S,32,84,20
2024/04/29 11:30,01F0017S,01F0029S,41,86,4
2024/04/29 11:30,01F0017S,01F0029S,42,75,1
2024/04/29 11:30,01F0017S,01F0029S,5,70,2
2024/04/29 11:30,01F0099N,01F0061N,31,46,149
2024/04/29 11:30,01F0099N,01F0061N,32,46,62
2024/04/29 11:30,01F0099N,01F0061N,41,43,7
2024/04/29 11:30,01F0099N,01F0061N,42,39,14
2024/04/29 11:30,01F0099N,01F0061N,5,39,19
2024/04/29 11:30,01F0029S,01F0061S,31,90,86
2024/04/29 11:30,01F0029S,01F0061S,32,86,27
2024/04/29 11:30,01F0029S,01F0061S,41,0,0
2024/04/29 11:30,01F0029S,01F0061S,42,86,3
2024/04/29 11:30,01F0029S,01F0061S,5,82,3
2024/04/29 11:30,01F0147N,01F0099N,31,64,78
2024/04/29 11:30,01F0147N,01F0099N,32,64,22
2024/04/29 11:30,01F0147N,01F0099N,41,75,2
2024/04/29 11:30,01F0147N,01F0099N,42,75,7
2024/04/29 11:30,01F0147N,01F0099N,5,75,12
2024/04/29 11:30,01H0174N,01F0099N,31,82,45
2024/04/29 11:30,01H0174N,01F0099N,32,82,13
2024/04/29 11:30,01H0174N,01F0099N,41,0,0
2024/04/29 11:30,01H0174N,01F0099N,42,0,0
2024/04/29 11:30,01H0174N,01F0099N,5,0,0
2024/04/29 11:30,03F0087S,01F0099N,31,3,1
2024/04/29 11:30,03F0087S,01F0099N,32,57,1
2024/04/29 11:30,03F0087S,01F0099N,41,0,0
2024/04/29 11:30,03F0087S,01F0099N,42,0,0
2024/04/29 11:30,03F0087S,01F0099N,5,0,0
2024/04/29 11:30,03F0116N,01F0099N,31,54,40
2024/04/29 11:30,03F0116N,01F0099N,32,54,14
2024/04/29 11:30,03F0116N,01F0099N,41,61,1
2024/04/29 11:30,03F0116N,01F0099N,42,66,2
2024/04/29 11:30,03F0116N,01F0099N,5,63,4
2024/04/29 11:30,01F0061S,01F0099S,31,90,134
2024/04/29 11:30,01F0061S,01F0099S,32,90,38
2024/04/29 11:30,01F0061S,01F0099S,41,84,2
2024/04/29 11:30,01F0061S,01F0099S,42,79,10
2024/04/29 11:30,01F0061S,01F0099S,5,75,20
2024/04/29 11:30,01F0153N,01F0147N,31,79,142
2024/04/29 11:30,01F0153N,01F0147N,32,79,54
