2024/04/29 17:25,01F0017N,01F0005N,31,90,78
2024/04/29 17:25,01F0017N,01F0005N,32,93,19
2024/04/29 17:25,01F0017N,01F0005N,41,90,5
2024/04/29 17:25,01F0017N,01F0005N,42,0,0
2024/04/29 17:25,01F0017N,01F0005N,5,0,0
2024/04/29 17:25,01F0029N,01F0017N,31,90,107
2024/04/29 17:25,01F0029N,01F0017N,32,90,28
2024/04/29 17:25,01F0029N,01F0017N,41,90,3
2024/04/29 17:25,01F0029N,01F0017N,42,88,2
2024/04/29 17:25,01F0029N,01F0017N,5,82,3
2024/04/29 17:25,01F0005S,01F0017S,31,86,92
2024/04/29 17:25,01F0005S,01F0017S,32,86,20
2024/04/29 17:25,01F0005S,01F0017S,41,90,8
2024/04/29 17:25,01F0005S,01F0017S,42,0,0
2024/04/29 17:25,01F0005S,01F0017S,5,0,0
2024/04/29 17:25,01F0061N,01F0029N,31,93,134
2024/04/29 17:25,01F0061N,01F0029N,32,93,37
2024/04/29 17:25,01F0061N,01F0029N,41,75,3
2024/04/29 17:25,01F0061N,01F0029N,42,93,4
2024/04/29 17:25,01F0061N,01F0029N,5,86,1
2024/04/29 17:25,01F0017S,01F0029S,31,90,94
2024/04/29 17:25,01F0017S,01F0029S,32,86,28
2024/04/29 17:25,01F0017S,01F0029S,41,91,10
2024/04/29 17:25,01F0017S,01F0029S,42,0,0
2024/04/29 17:25,01F0017S,01F0029S,5,75,1
2024/04/29 17:25,01F0099N,01F0061N,31,32,196
2024/04/29 17:25,01F0099N,01F0061N,32,32,56
2024/04/29 17:25,01F0099N,01F0061N,41,39,3
2024/04/29 17:25,01F0099N,01F0061N,42,36,9
2024/04/29 17:25,01F0099N,01F0061N,5,36,8
2024/04/29 17:25,01F0029S,01F0061S,31,93,138
2024/04/29 17:25,01F0029S,01F0061S,32,90,29
2024/04/29 17:25,01F0029S,01F0061S,41,86,11
2024/04/29 17:25,01F0029S,01F0061S,42,82,5
2024/04/29 17:25,01F0029S,01F0061S,5,82,2
2024/04/29 17:25,01F0147N,01F0099N,31,61,68
2024/04/29 17:25,01F0147N,01F0099N,32,64,27
2024/04/29 17:25,01F0147N,01F0099N,41,64,7
2024/04/29 17:25,01F0147N,01F0099N,42,61,1
2024/04/29 17:25,01F0147N,01F0099N,5,64,5
2024/04/29 17:25,01H0174N,01F0099N,31,82,55
2024/04/29 17:25,01H0174N,01F0099N,32,77,18
2024/04/29 17:25,01H0174N,01F0099N,41,0,0
2024/04/29 17:25,01H0174N,01F0099N,42,0,0
2024/04/29 17:25,01H0174N,01F0099N,5,0,0
2024/04/29 17:25,03F0087S,01F0099N,31,30,2
2024/04/29 17:25,03F0087S,01F0099N,32,14,1
2024/04/29 17:25,03F0087S,01F0099N,41,0,0
2024/04/29 17:25,03F0087S,01F0099N,42,0,0
2024/04/29 17:25,03F0087S,01F0099N,5,3,2
2024/04/29 17:25,03F0116N,01F0099N,31,54,46
2024/04/29 17:25,03F0116N,01F0099N,32,50,18
2024/04/29 17:25,03F0116N,01F0099N,41,57,2
2024/04/29 17:25,03F0116N,01F0099N,42,0,0
2024/04/29 17:25,03F0116N,01F0099N,5,57,5
2024/04/29 17:25,01F0061S,01F0099S,31,82,221
2024/04/29 17:25,01F0061S,01F0099S,32,82,57
2024/04/29 17:25,01F0061S,01F0099S,41,79,15
2024/04/29 17:25,01F0061S,01F0099S,42,75,7
2024/04/29 17:25,01F0061S,01F0099S,5,45,2
2024/04/29 17:25,01F0153N,01F0147N,31,68,193
2024/04/29 17:25,01F0153N,01F0147N,32,72,58
2024/04/29 17:25,01F0153N,01F0147N,41,64,5
2024/04/29 17:25,01F0153N,01F0147N,42,64,6
2024/04/29 17:25,01F0153N,01F0147N,5,68,14
2024/04/29 17:25,01F0099S,01F0147S,31,86,99
2024/04/29 17:25,01F0099S,01F0147S,32,84,18
2024/04/29 17:25,01F0099S,01F0147S,41,79,12
2024/04/29 17:25,01F0099S,01F0147S,42,72,3
2024/04/29 17:25,01F0099S,01F0147S,5,79,3
2024/04/29 17:25,03F0087S,01F0147S,31,86,18
2024/04/29 17:25,03F0087S,01F0147S,32,90,5
2024/04/29 17:25,03F0087S,01F0147S,41,0,0
2024/04/29 17:25,03F0087S,01F0147S,42,0,0
2024/04/29 17:25,03F0087S,01F0147S,5,79,1
2024/04/29 17:25,03F0116N,01F0147S,31,57,31
2024/04/29 17:25,03F0116N,01F0147S,32,61,6
2024/04/29 17:25,03F0116N,01F0147S,41,0,0
2024/04/29 17:25,03F0116N,01F0147S,42,0,0
2024/04/29 17:25,03F0116N,01F0147S,5,57,1
2024/04/29 17:25,01F0213N,01F0153N,31,46,129
2024/04/29 17:25,01F0213N,01F0153N,32,46,38
2024/04/29 17:25,01F0213N,01F0153N,41,50,2
2024/04/29 17:25,01F0213N,01F0153N,42,46,5
2024/04/29 17:25,01F0213N,01F0153N,5,50,11
2024/04/29 17:25,01F0147S,01F0153S,31,86,181
2024/04/29 17:25,01F0147S,01F0153S,32,82,43
2024/04/29 17:25,01F0147S,01F0153S,41,79,11
2024/04/29 17:25,01F0147S,01F0153S,42,72,5
