2024/03/25 22:50,01F0017N,01F0005N,31,47,27
2024/03/25 22:50,01F0017N,01F0005N,32,46,9
2024/03/25 22:50,01F0017N,01F0005N,41,0,0
2024/03/25 22:50,01F0017N,01F0005N,42,47,1
2024/03/25 22:50,01F0017N,01F0005N,5,0,0
2024/03/25 22:50,01F0029N,01F0017N,31,48,43
2024/03/25 22:50,01F0029N,01F0017N,32,45,11
2024/03/25 22:50,01F0029N,01F0017N,41,50,2
2024/03/25 22:50,01F0029N,01F0017N,42,59,2
2024/03/25 22:50,01F0029N,01F0017N,5,0,0
2024/03/25 22:50,01F0005S,01F0017S,31,47,28
2024/03/25 22:50,01F0005S,01F0017S,32,49,11
2024/03/25 22:50,01F0005S,01F0017S,41,48,1
2024/03/25 22:50,01F0005S,01F0017S,42,346,2
2024/03/25 22:50,01F0005S,01F0017S,5,0,0
2024/03/25 22:50,01F0061N,01F0029N,31,122,67
2024/03/25 22:50,01F0061N,01F0029N,32,125,11
2024/03/25 22:50,01F0061N,01F0029N,41,133,4
2024/03/25 22:50,01F0061N,01F0029N,42,136,3
2024/03/25 22:50,01F0061N,01F0029N,5,122,1
2024/03/25 22:50,01F0017S,01F0029S,31,47,31
2024/03/25 22:50,01F0017S,01F0029S,32,46,10
2024/03/25 22:50,01F0017S,01F0029S,41,47,2
2024/03/25 22:50,01F0017S,01F0029S,42,51,3
2024/03/25 22:50,01F0017S,01F0029S,5,44,1
2024/03/25 22:50,01F0099N,01F0061N,31,145,82
2024/03/25 22:50,01F0099N,01F0061N,32,145,25
2024/03/25 22:50,01F0099N,01F0061N,41,154,4
2024/03/25 22:50,01F0099N,01F0061N,42,203,6
2024/03/25 22:50,01F0099N,01F0061N,5,195,3
2024/03/25 22:50,01F0029S,01F0061S,31,121,45
2024/03/25 22:50,01F0029S,01F0061S,32,119,10
2024/03/25 22:50,01F0029S,01F0061S,41,0,0
2024/03/25 22:50,01F0029S,01F0061S,42,122,7
2024/03/25 22:50,01F0029S,01F0061S,5,0,0
2024/03/25 22:50,01F0147N,01F0099N,31,179,51
2024/03/25 22:50,01F0147N,01F0099N,32,178,9
2024/03/25 22:50,01F0147N,01F0099N,41,188,4
2024/03/25 22:50,01F0147N,01F0099N,42,168,3
2024/03/25 22:50,01F0147N,01F0099N,5,191,1
2024/03/25 22:50,01H0174N,01F0099N,31,282,22
2024/03/25 22:50,01H0174N,01F0099N,32,276,5
2024/03/25 22:50,01H0174N,01F0099N,41,0,0
2024/03/25 22:50,01H0174N,01F0099N,42,0,0
2024/03/25 22:50,01H0174N,01F0099N,5,0,0
2024/03/25 22:50,03F0087S,01F0099N,31,2058,1
2024/03/25 22:50,03F0087S,01F0099N,32,0,0
2024/03/25 22:50,03F0087S,01F0099N,41,0,0
2024/03/25 22:50,03F0087S,01F0099N,42,0,0
2024/03/25 22:50,03F0087S,01F0099N,5,0,0
2024/03/25 22:50,03F0116N,01F0099N,31,91,21
2024/03/25 22:50,03F0116N,01F0099N,32,95,7
2024/03/25 22:50,03F0116N,01F0099N,41,0,0
2024/03/25 22:50,03F0116N,01F0099N,42,85,1
2024/03/25 22:50,03F0116N,01F0099N,5,98,3
2024/03/25 22:50,01F0061S,01F0099S,31,140,51
2024/03/25 22:50,01F0061S,01F0099S,32,147,16
2024/03/25 22:50,01F0061S,01F0099S,41,0,0
2024/03/25 22:50,01F0061S,01F0099S,42,152,4
2024/03/25 22:50,01F0061S,01F0099S,5,172,3
2024/03/25 22:50,01F0155N,01F0147N,31,29,90
2024/03/25 22:50,01F0155N,01F0147N,32,29,20
2024/03/25 22:50,01F0155N,01F0147N,41,28,1
2024/03/25 22:50,01F0155N,01F0147N,42,28,8
2024/03/25 22:50,01F0155N,01F0147N,5,32,4
2024/03/25 22:50,01F0099S,01F0147S,31,181,25
2024/03/25 22:50,01F0099S,01F0147S,32,191,8
2024/03/25 22:50,01F0099S,01F0147S,41,197,2
2024/03/25 22:50,01F0099S,01F0147S,42,199,4
2024/03/25 22:50,01F0099S,01F0147S,5,194,1
2024/03/25 22:50,03F0087S,01F0147S,31,215,7
2024/03/25 22:50,03F0087S,01F0147S,32,209,1
2024/03/25 22:50,03F0087S,01F0147S,41,0,0
2024/03/25 22:50,03F0087S,01F0147S,42,221,1
2024/03/25 22:50,03F0087S,01F0147S,5,0,0
2024/03/25 22:50,03F0116N,01F0147S,31,211,6
2024/03/25 22:50,03F0116N,01F0147S,32,210,1
2024/03/25 22:50,03F0116N,01F0147S,41,0,0
2024/03/25 22:50,03F0116N,01F0147S,42,0,0
2024/03/25 22:50,03F0116N,01F0147S,5,201,1
2024/03/25 22:50,01F0213N,01F0155N,31,213,72
2024/03/25 22:50,01F0213N,01F0155N,32,214,15
2024/03/25 22:50,01F0213N,01F0155N,41,0,0
2024/03/25 22:50,01F0213N,01F0155N,42,231,6
2024/03/25 22:50,01F0213N,01F0155N,5,239,3
2024/03/25 22:50,01F0147S,01F0155S,31,29,67
2024/03/25 22:50,01F0147S,01F0155S,32,28,12
2024/03/25 22:50,01F0147S,01F0155S,41,29,1
2024/03/25 22:50,01F0147S,01F0155S,42,30,5
2024/03/25 22:50,01F0147S,01F0155S,5,29,2
2024/03/25 22:50,01F0155S,01F0182S,31,103,53
2024/03/25 22:50,01F0155S,01F0182S,32,105,9
2024/03/25 22:50,01F0155S,01F0182S,41,105,1
2024/03/25 22:50,01F0155S,01F0182S,42,113,6
2024/03/25 22:50,01F0155S,01F0182S,5,125,4
2024/03/25 22:50,01F0233N,01F0213N,31,75,45
2024/03/25 22:50,01F0233N,01F0213N,32,81,8
2024/03/25 22:50,01F0233N,01F0213N,41,0,0
2024/03/25 22:50,01F0233N,01F0213N,42,76,7
2024/03/25 22:50,01F0233N,01F0213N,5,77,4
2024/03/25 22:50,01F0256N,01F0233N,31,88,94
2024/03/25 22:50,01F0256N,01F0233N,32,89,19
2024/03/25 22:50,01F0256N,01F0233N,41,91,1
2024/03/25 22:50,01F0256N,01F0233N,42,89,6
