2024/03/25 08:30,01F0017N,01F0005N,31,46,38
2024/03/25 08:30,01F0017N,01F0005N,32,47,13
2024/03/25 08:30,01F0017N,01F0005N,41,47,6
2024/03/25 08:30,01F0017N,01F0005N,42,0,0
2024/03/25 08:30,01F0017N,01F0005N,5,56,1
2024/03/25 08:30,01F0029N,01F0017N,31,46,53
2024/03/25 08:30,01F0029N,01F0017N,32,46,16
2024/03/25 08:30,01F0029N,01F0017N,41,48,4
2024/03/25 08:30,01F0029N,01F0017N,42,54,3
2024/03/25 08:30,01F0029N,01F0017N,5,54,3
2024/03/25 08:30,01F0005S,01F0017S,31,47,61
2024/03/25 08:30,01F0005S,01F0017S,32,48,16
2024/03/25 08:30,01F0005S,01F0017S,41,49,5
2024/03/25 08:30,01F0005S,01F0017S,42,0,0
2024/03/25 08:30,01F0005S,01F0017S,5,0,0
2024/03/25 08:30,01F0061N,01F0029N,31,118,74
2024/03/25 08:30,01F0061N,01F0029N,32,124,25
2024/03/25 08:30,01F0061N,01F0029N,41,119,6
2024/03/25 08:30,01F0061N,01F0029N,42,145,4
2024/03/25 08:30,01F0061N,01F0029N,5,137,3
2024/03/25 08:30,01F0017S,01F0029S,31,47,78
2024/03/25 08:30,01F0017S,01F0029S,32,48,29
2024/03/25 08:30,01F0017S,01F0029S,41,47,5
2024/03/25 08:30,01F0017S,01F0029S,42,63,1
2024/03/25 08:30,01F0017S,01F0029S,5,62,5
2024/03/25 08:30,01F0099N,01F0061N,31,149,125
2024/03/25 08:30,01F0099N,01F0061N,32,150,42
2024/03/25 08:30,01F0099N,01F0061N,41,149,8
2024/03/25 08:30,01F0099N,01F0061N,42,170,5
2024/03/25 08:30,01F0099N,01F0061N,5,164,8
2024/03/25 08:30,01F0029S,01F0061S,31,134,121
2024/03/25 08:30,01F0029S,01F0061S,32,136,47
2024/03/25 08:30,01F0029S,01F0061S,41,145,5
2024/03/25 08:30,01F0029S,01F0061S,42,135,4
2024/03/25 08:30,01F0029S,01F0061S,5,157,5
2024/03/25 08:30,01F0147N,01F0099N,31,183,67
2024/03/25 08:30,01F0147N,01F0099N,32,190,14
2024/03/25 08:30,01F0147N,01F0099N,41,189,8
2024/03/25 08:30,01F0147N,01F0099N,42,203,6
2024/03/25 08:30,01F0147N,01F0099N,5,196,8
2024/03/25 08:30,01H0174N,01F0099N,31,290,23
2024/03/25 08:30,01H0174N,01F0099N,32,306,9
2024/03/25 08:30,01H0174N,01F0099N,41,300,2
2024/03/25 08:30,01H0174N,01F0099N,42,0,0
2024/03/25 08:30,01H0174N,01F0099N,5,0,0
2024/03/25 08:30,03F0087S,01F0099N,31,2115,6
2024/03/25 08:30,03F0087S,01F0099N,32,3190,2
2024/03/25 08:30,03F0087S,01F0099N,41,0,0
2024/03/25 08:30,03F0087S,01F0099N,42,0,0
2024/03/25 08:30,03F0087S,01F0099N,5,0,0
2024/03/25 08:30,03F0116N,01F0099N,31,100,39
2024/03/25 08:30,03F0116N,01F0099N,32,99,23
2024/03/25 08:30,03F0116N,01F0099N,41,98,3
2024/03/25 08:30,03F0116N,01F0099N,42,0,0
2024/03/25 08:30,03F0116N,01F0099N,5,105,6
2024/03/25 08:30,01F0061S,01F0099S,31,429,193
2024/03/25 08:30,01F0061S,01F0099S,32,431,57
2024/03/25 08:30,01F0061S,01F0099S,41,442,11
2024/03/25 08:30,01F0061S,01F0099S,42,438,11
2024/03/25 08:30,01F0061S,01F0099S,5,428,3
2024/03/25 08:30,01F0155N,01F0147N,31,33,146
2024/03/25 08:30,01F0155N,01F0147N,32,34,40
2024/03/25 08:30,01F0155N,01F0147N,41,35,7
2024/03/25 08:30,01F0155N,01F0147N,42,33,3
2024/03/25 08:30,01F0155N,01F0147N,5,37,6
2024/03/25 08:30,01F0099S,01F0147S,31,503,104
2024/03/25 08:30,01F0099S,01F0147S,32,512,22
