2024/03/25 18:10,01F0017N,01F0005N,31,48,88
2024/03/25 18:10,01F0017N,01F0005N,32,47,24
2024/03/25 18:10,01F0017N,01F0005N,41,47,6
2024/03/25 18:10,01F0017N,01F0005N,42,63,1
2024/03/25 18:10,01F0017N,01F0005N,5,0,0
2024/03/25 18:10,01F0029N,01F0017N,31,48,122
2024/03/25 18:10,01F0029N,01F0017N,32,48,35
2024/03/25 18:10,01F0029N,01F0017N,41,50,8
2024/03/25 18:10,01F0029N,01F0017N,42,0,0
2024/03/25 18:10,01F0029N,01F0017N,5,43,1
2024/03/25 18:10,01F0005S,01F0017S,31,51,55
2024/03/25 18:10,01F0005S,01F0017S,32,50,13
2024/03/25 18:10,01F0005S,01F0017S,41,53,7
2024/03/25 18:10,01F0005S,01F0017S,42,39,1
2024/03/25 18:10,01F0005S,01F0017S,5,0,0
2024/03/25 18:10,01F0061N,01F0029N,31,125,161
2024/03/25 18:10,01F0061N,01F0029N,32,125,48
2024/03/25 18:10,01F0061N,01F0029N,41,129,7
2024/03/25 18:10,01F0061N,01F0029N,42,136,1
2024/03/25 18:10,01F0061N,01F0029N,5,122,1
2024/03/25 18:10,01F0017S,01F0029S,31,47,65
2024/03/25 18:10,01F0017S,01F0029S,32,49,17
2024/03/25 18:10,01F0017S,01F0029S,41,50,7
2024/03/25 18:10,01F0017S,01F0029S,42,0,0
2024/03/25 18:10,01F0017S,01F0029S,5,0,0
2024/03/25 18:10,01F0099N,01F0061N,31,281,223
2024/03/25 18:10,01F0099N,01F0061N,32,279,54
2024/03/25 18:10,01F0099N,01F0061N,41,244,6
2024/03/25 18:10,01F0099N,01F0061N,42,270,1
2024/03/25 18:10,01F0099N,01F0061N,5,0,0
2024/03/25 18:10,01F0029S,01F0061S,31,124,82
2024/03/25 18:10,01F0029S,01F0061S,32,124,17
2024/03/25 18:10,01F0029S,01F0061S,41,133,9
2024/03/25 18:10,01F0029S,01F0061S,42,140,4
2024/03/25 18:10,01F0029S,01F0061S,5,0,0
2024/03/25 18:10,01F0147N,01F0099N,31,240,75
2024/03/25 18:10,01F0147N,01F0099N,32,229,19
2024/03/25 18:10,01F0147N,01F0099N,41,217,10
2024/03/25 18:10,01F0147N,01F0099N,42,236,6
2024/03/25 18:10,01F0147N,01F0099N,5,207,3
2024/03/25 18:10,01H0174N,01F0099N,31,337,44
2024/03/25 18:10,01H0174N,01F0099N,32,322,15
2024/03/25 18:10,01H0174N,01F0099N,41,324,1
2024/03/25 18:10,01H0174N,01F0099N,42,368,1
2024/03/25 18:10,01H0174N,01F0099N,5,0,0
2024/03/25 18:10,03F0087S,01F0099N,31,2582,1
2024/03/25 18:10,03F0087S,01F0099N,32,0,0
2024/03/25 18:10,03F0087S,01F0099N,41,0,0
2024/03/25 18:10,03F0087S,01F0099N,42,0,0
2024/03/25 18:10,03F0087S,01F0099N,5,0,0
2024/03/25 18:10,03F0116N,01F0099N,31,143,80
2024/03/25 18:10,03F0116N,01F0099N,32,142,20
2024/03/25 18:10,03F0116N,01F0099N,41,145,4
2024/03/25 18:10,03F0116N,01F0099N,42,0,0
2024/03/25 18:10,03F0116N,01F0099N,5,148,4
2024/03/25 18:10,01F0061S,01F0099S,31,154,145
